"UKPRN","HE.provider","date","Open.ended.Permanent","Fixed.term","Total.academic.staff","Total","Total.European.Union","Total_nonuk","ratio_permanent","ratio_casual","prop_permanent","prop_casual","staffstudent_ratio","prop_non_uk","prop_eu","latest_prop_casual_2022"
10007164,"University of the West of England, Bristol","2016-2017",1235,410,1645,27880,860,3635,3.01219512195122,0.331983805668016,75.0759878419453,24.9240121580547,22.5748987854251,13,3,28.0973451327434
10007800,"The University of the West of Scotland","2016-2017",515,45,560,15955,580,1640,11.4444444444444,0.087378640776699,91.9642857142857,8.03571428571429,30.9805825242718,10,4,12.2137404580153
10006566,"The University of West London","2016-2017",365,595,960,10390,815,1370,0.613445378151261,1.63013698630137,38.0208333333333,61.9791666666667,28.4657534246575,13,8,66.5492957746479
10007165,"The University of Westminster","2016-2017",1095,675,1770,19650,2195,6160,1.62222222222222,0.616438356164384,61.864406779661,38.135593220339,17.9452054794521,31,11,7.73333333333333
10003614,"The University of Winchester","2016-2017",395,335,730,7540,105,485,1.17910447761194,0.848101265822785,54.1095890410959,45.8904109589041,19.0886075949367,6,1,42.0689655172414
10007166,"The University of Wolverhampton","2016-2017",805,35,840,19560,310,1240,23,0.0434782608695652,95.8333333333333,4.16666666666667,24.2981366459627,6,2,5.44554455445545
10007139,"University of Worcester","2016-2017",460,330,790,10745,410,565,1.39393939393939,0.717391304347826,58.2278481012658,41.7721518987342,23.3586956521739,5,4,34.2857142857143
10007657,"Writtle University College","2016-2017",105,10,115,775,25,75,10.5,0.0952380952380952,91.304347826087,8.69565217391304,7.38095238095238,10,3,8.69565217391304
10007713,"York St John University","2016-2017",310,15,325,5940,65,430,20.6666666666667,0.0483870967741935,95.3846153846154,4.61538461538462,19.1612903225806,7,1,10.7142857142857
10007167,"The University of York","2016-2017",1250,545,1790,17900,875,3650,2.29357798165138,0.436,69.8324022346369,30.4469273743017,14.32,20,5,28.7581699346405
NA,"Total","2016-2017",137025,69850,206870,NA,138040,450835,1.96170365068003,0.509760992519613,66.2372504471407,33.7651665297046,NA,NA,NA,33.1188817167529
10007783,"The University of Aberdeen","2017-2018",1375,35,1410,14370,2865,4780,39.2857142857143,0.0254545454545455,97.5177304964539,2.4822695035461,10.4509090909091,33,20,9.87654320987654
10007849,"Abertay University","2017-2018",190,25,220,4055,515,630,7.6,0.131578947368421,86.3636363636364,11.3636363636364,21.3421052631579,16,13,20
10007856,"Aberystwyth University","2017-2018",560,215,770,8185,870,1390,2.6046511627907,0.383928571428571,72.7272727272727,27.9220779220779,14.6160714285714,17,11,31.4285714285714
10000163,"AECC University College","2017-2018",45,0,50,435,75,175,Inf,0,90,0,9.66666666666667,40,17,8.33333333333333
10000291,"Anglia Ruskin University","2017-2018",810,75,885,23485,1270,3070,10.8,0.0925925925925926,91.5254237288136,8.47457627118644,28.9938271604938,13,5,7.60869565217391
10007759,"Aston University","2017-2018",505,285,785,14615,665,2430,1.7719298245614,0.564356435643564,64.3312101910828,36.3057324840764,28.9405940594059,17,5,24.7368421052632
10007857,"Bangor University","2017-2018",610,365,975,11155,560,2495,1.67123287671233,0.598360655737705,62.5641025641026,37.4358974358974,18.2868852459016,22,5,45.1086956521739
10000571,"Bath Spa University","2017-2018",450,205,655,7990,255,665,2.19512195121951,0.455555555555556,68.7022900763359,31.2977099236641,17.7555555555556,8,3,35.2
10007850,"The University of Bath","2017-2018",885,545,1435,17555,1745,5230,1.62385321100917,0.615819209039548,61.6724738675958,37.9790940766551,19.8361581920904,30,10,37.3770491803279
10007152,"University of Bedfordshire","2017-2018",490,70,565,12800,1025,2395,7,0.142857142857143,86.7256637168142,12.3893805309735,26.1224489795918,19,8,12.962962962963
10005343,"Queen's University Belfast","2017-2018",1100,695,1795,24490,995,3605,1.58273381294964,0.631818181818182,61.2813370473538,38.7186629526462,22.2636363636364,15,4,36.919315403423
10007760,"Birkbeck College","2017-2018",645,320,965,11940,650,1360,2.015625,0.496124031007752,66.839378238342,33.160621761658,18.5116279069767,11,5,41.8269230769231
10007140,"Birmingham City University","2017-2018",1815,125,1940,24575,755,2925,14.52,0.068870523415978,93.5567010309278,6.44329896907216,13.5399449035813,12,3,39.2592592592593
10006840,"The University of Birmingham","2017-2018",2090,1790,3880,34915,1555,8210,1.16759776536313,0.856459330143541,53.8659793814433,46.1340206185567,16.7057416267943,24,4,44.2682926829268
10000712,"University College Birmingham","2017-2018",265,15,280,4945,1020,1525,17.6666666666667,0.0566037735849057,94.6428571428571,5.35714285714286,18.6603773584906,31,21,4.44444444444444
10007811,"Bishop Grosseteste University","2017-2018",95,10,105,2255,5,10,9.5,0.105263157894737,90.4761904761905,9.52380952380952,23.7368421052632,0,0,18.5185185185185
10006841,"The University of Bolton","2017-2018",320,25,345,6540,170,515,12.8,0.078125,92.7536231884058,7.2463768115942,20.4375,8,3,7.52688172043011
10000385,"The Arts University Bournemouth","2017-2018",370,15,380,3490,215,525,24.6666666666667,0.0405405405405405,97.3684210526316,3.94736842105263,9.43243243243243,15,6,3.79746835443038
10000824,"Bournemouth University","2017-2018",890,80,970,18705,860,2325,11.125,0.0898876404494382,91.7525773195876,8.24742268041237,21.0168539325843,12,5,8.60215053763441
10007785,"The University of Bradford","2017-2018",505,70,575,10115,520,1505,7.21428571428571,0.138613861386139,87.8260869565217,12.1739130434783,20.029702970297,15,5,8.84955752212389
10000886,"The University of Brighton","2017-2018",1130,540,1670,21555,1110,2755,2.09259259259259,0.47787610619469,67.6646706586826,32.3353293413174,19.0752212389381,13,5,21.8543046357616
10000936,"The University College of Osteopathy","2017-2018",100,5,100,495,35,55,20,0.05,100,5,4.95,11,7,8.33333333333333
10007786,"The University of Bristol","2017-2018",2640,480,3120,24850,1270,5875,5.5,0.181818181818182,84.6153846153846,15.3846153846154,9.41287878787879,24,5,12.5173852573018
10000961,"Brunel University London","2017-2018",590,500,1090,13910,805,3640,1.18,0.847457627118644,54.1284403669725,45.8715596330275,23.5762711864407,26,6,41.06463878327
10000975,"Buckinghamshire New University","2017-2018",285,125,410,9085,650,780,2.28,0.43859649122807,69.5121951219512,30.4878048780488,31.8771929824561,9,7,46.6019417475728
10007787,"The University of Buckingham","2017-2018",140,15,155,2860,125,910,9.33333333333333,0.107142857142857,90.3225806451613,9.67741935483871,20.4285714285714,32,4,NA
10007788,"The University of Cambridge","2017-2018",3915,2195,6110,20510,2635,7050,1.78359908883827,0.56066411238825,64.075286415712,35.9247135842881,5.23882503192848,34,13,43.9641109298532
10003324,"The Institute of Cancer Research","2017-2018",290,385,675,290,20,35,0.753246753246753,1.32758620689655,42.962962962963,57.037037037037,1,12,7,55.1470588235294
10001143,"Canterbury Christ Church University","2017-2018",675,130,800,14365,500,725,5.19230769230769,0.192592592592593,84.375,16.25,21.2814814814815,5,3,9.39597315436242
10007814,"Cardiff University","2017-2018",2545,975,3520,31935,1505,7975,2.61025641025641,0.383104125736739,72.3011363636364,27.6988636363636,12.5481335952849,25,5,28.0882352941176
10007854,"Cardiff Metropolitan University","2017-2018",615,80,695,10435,280,1315,7.6875,0.130081300813008,88.4892086330935,11.5107913669065,16.9674796747967,13,3,10.3896103896104
10007141,"The University of Central Lancashire","2017-2018",1185,320,1505,23000,525,2280,3.703125,0.270042194092827,78.7375415282392,21.2624584717608,19.4092827004219,10,2,11.9883040935673
10007848,"University of Chester","2017-2018",440,180,620,15410,205,905,2.44444444444444,0.409090909090909,70.9677419354839,29.0322580645161,35.0227272727273,6,1,18.6046511627907
10007137,"The University of Chichester","2017-2018",410,160,565,5520,90,175,2.5625,0.390243902439024,72.5663716814159,28.3185840707965,13.4634146341463,3,2,28.4313725490196
10001478,"City, University of London","2017-2018",1185,915,2100,19780,2080,7375,1.29508196721311,0.772151898734177,56.4285714285714,43.5714285714286,16.6919831223629,37,11,13.4285714285714
10001653,"Conservatoire for Dance and Drama","2017-2018",240,45,285,1425,155,495,5.33333333333333,0.1875,84.2105263157895,15.7894736842105,5.9375,35,11,11.5384615384615
10007761,"Courtauld Institute of Art","2017-2018",30,10,40,505,70,180,3,0.333333333333333,75,25,16.8333333333333,36,14,56.25
10001726,"Coventry University","2017-2018",1870,665,2530,34125,3245,11275,2.81203007518797,0.355614973262032,73.9130434782609,26.2845849802372,18.2486631016043,33,10,23.5294117647059
10007822,"Cranfield University","2017-2018",540,170,710,4290,940,2090,3.17647058823529,0.314814814814815,76.056338028169,23.943661971831,7.94444444444444,49,22,26.7123287671233
10006427,"University for the Creative Arts","2017-2018",365,15,375,6620,400,850,24.3333333333333,0.0410958904109589,97.3333333333333,4,18.1369863013699,13,6,11.3636363636364
10007842,"University of Cumbria","2017-2018",335,130,465,7580,165,235,2.57692307692308,0.388059701492537,72.0430107526882,27.9569892473118,22.6268656716418,3,2,26.9230769230769
10001883,"De Montfort University","2017-2018",1270,215,1480,25695,1040,4710,5.90697674418605,0.169291338582677,85.8108108108108,14.527027027027,20.2322834645669,18,4,11.9266055045872
10007851,"University of Derby","2017-2018",1325,80,1405,18490,815,1530,16.5625,0.060377358490566,94.3060498220641,5.69395017793594,13.9547169811321,8,4,6.38297872340426
10007852,"The University of Dundee","2017-2018",1045,360,1410,15215,815,2195,2.90277777777778,0.344497607655502,74.113475177305,25.531914893617,14.5598086124402,14,5,21.4532871972318
10007143,"University of Durham","2017-2018",1090,560,1650,18330,1100,5175,1.94642857142857,0.513761467889908,66.0606060606061,33.9393939393939,16.8165137614679,28,6,37.6623376623377
10007789,"The University of East Anglia","2017-2018",1100,935,2035,17805,895,3810,1.17647058823529,0.85,54.0540540540541,45.945945945946,16.1863636363636,21,5,38.3838383838384
10007144,"The University of East London","2017-2018",600,255,860,13090,440,1315,2.35294117647059,0.425,69.7674418604651,29.6511627906977,21.8166666666667,10,3,34.4086021505376
10007823,"Edge Hill University","2017-2018",565,465,1030,14255,95,280,1.21505376344086,0.823008849557522,54.8543689320388,45.1456310679612,25.2300884955752,2,1,35.4497354497354
10007772,"Edinburgh Napier University","2017-2018",730,160,895,13115,1535,2575,4.5625,0.219178082191781,81.5642458100559,17.877094972067,17.9657534246575,20,12,25.2808988764045
10007790,"The University of Edinburgh","2017-2018",3705,3295,7000,32885,3725,12025,1.12443095599393,0.889338731443995,52.9285714285714,47.0714285714286,8.87584345479082,37,11,50.3559870550162
10007791,"The University of Essex","2017-2018",850,465,1310,14725,1885,4345,1.82795698924731,0.547058823529412,64.8854961832061,35.4961832061069,17.3235294117647,30,13,27.6666666666667
10007792,"The University of Exeter","2017-2018",1390,870,2260,24045,1490,6010,1.59770114942529,0.62589928057554,61.5044247787611,38.4955752212389,17.2985611510791,25,6,42.5383542538354
10008640,"Falmouth University","2017-2018",285,10,295,6000,365,650,28.5,0.0350877192982456,96.6101694915254,3.38983050847458,21.0526315789474,11,6,5.26315789473684
10004511,"The National Film and Television School","2017-2018",25,0,25,305,50,105,Inf,0,100,0,12.2,34,16,28.5714285714286
10007762,"Glasgow Caledonian University","2017-2018",670,110,780,16450,810,2020,6.09090909090909,0.164179104477612,85.8974358974359,14.1025641025641,24.5522388059701,12,5,14.5569620253165
10002681,"Glasgow School of Art","2017-2018",220,15,235,2300,310,785,14.6666666666667,0.0681818181818182,93.6170212765958,6.38297872340426,10.4545454545455,34,13,11.1111111111111
10007794,"The University of Glasgow","2017-2018",2935,1035,3970,29725,3175,8815,2.83574879227053,0.352640545144804,73.9294710327456,26.0705289672544,10.1277683134583,30,11,39.6764985727878
10007145,"University of Gloucestershire","2017-2018",405,225,630,8490,115,505,1.8,0.555555555555556,64.2857142857143,35.7142857142857,20.962962962963,6,1,30.3703703703704
10007833,"Glyndŵr University","2017-2018",180,35,215,5745,880,1005,5.14285714285714,0.194444444444444,83.7209302325581,16.2790697674419,31.9166666666667,17,15,4.8780487804878
10002718,"Goldsmiths College","2017-2018",705,405,1110,10000,870,2530,1.74074074074074,0.574468085106383,63.5135135135135,36.4864864864865,14.1843971631206,25,9,45.2991452991453
10007146,"The University of Greenwich","2017-2018",810,455,1270,18675,1370,3525,1.78021978021978,0.561728395061728,63.7795275590551,35.8267716535433,23.0555555555556,19,7,8.90052356020942
10007825,"Guildhall School of Music and Drama","2017-2018",625,70,695,1075,175,340,8.92857142857143,0.112,89.9280575539568,10.0719424460432,1.72,32,16,15.8536585365854
10040812,"Harper Adams University","2017-2018",140,40,180,5310,90,195,3.5,0.285714285714286,77.7777777777778,22.2222222222222,37.9285714285714,4,2,15.2173913043478
10007764,"Heriot-Watt University","2017-2018",605,240,840,10910,990,3140,2.52083333333333,0.396694214876033,72.0238095238095,28.5714285714286,18.0330578512397,29,9,28.3236994219653
10007147,"University of Hertfordshire","2017-2018",1750,180,1925,24400,785,3965,9.72222222222222,0.102857142857143,90.9090909090909,9.35064935064935,13.9428571428571,16,3,7.33496332518337
10007765,"Heythrop College","2017-2018",30,15,45,200,5,20,2,0.5,66.6666666666667,33.3333333333333,6.66666666666667,10,2,NA
10007148,"The University of Huddersfield","2017-2018",820,95,920,18245,630,3390,8.63157894736842,0.115853658536585,89.1304347826087,10.3260869565217,22.25,19,3,11.2299465240642
10007149,"The University of Hull","2017-2018",830,190,1025,15585,610,1935,4.36842105263158,0.228915662650602,80.9756097560976,18.5365853658537,18.7771084337349,12,4,23.0769230769231
10003270,"Imperial College of Science, Technology and Medicine","2017-2018",2025,2250,4275,18375,3075,9560,0.9,1.11111111111111,47.3684210526316,52.6315789473684,9.07407407407407,52,17,51.5765765765766
10007767,"Keele University","2017-2018",660,175,830,10870,230,1115,3.77142857142857,0.265151515151515,79.5180722891566,21.0843373493976,16.469696969697,10,2,20.2380952380952
10007150,"The University of Kent","2017-2018",855,615,1470,19825,1650,4545,1.39024390243902,0.719298245614035,58.1632653061224,41.8367346938776,23.187134502924,23,8,36.2369337979094
10003645,"King's College London","2017-2018",2130,2840,4970,32270,4080,11175,0.75,1.33333333333333,42.8571428571429,57.1428571428571,15.150234741784,35,13,56.7804024496938
10003678,"Kingston University","2017-2018",905,110,1015,17615,815,2965,8.22727272727273,0.121546961325967,89.1625615763547,10.8374384236453,19.4640883977901,17,5,6.282722513089
10007768,"The University of Lancaster","2017-2018",1000,1105,2105,14210,1435,4680,0.904977375565611,1.105,47.5059382422803,52.4940617577197,14.21,33,10,34.5982142857143
10003854,"Leeds Arts University","2017-2018",140,20,160,1605,30,125,7,0.142857142857143,87.5,12.5,11.4642857142857,8,2,5.88235294117647
10003861,"Leeds Beckett University","2017-2018",925,450,1375,23570,415,1385,2.05555555555556,0.486486486486487,67.2727272727273,32.7272727272727,25.4810810810811,6,2,19.0972222222222
10007795,"The University of Leeds","2017-2018",2555,945,3500,34420,1510,8085,2.7037037037037,0.36986301369863,73,27,13.4716242661448,23,4,25.3989361702128
10003863,"Leeds Trinity University","2017-2018",150,25,175,3365,30,50,6,0.166666666666667,85.7142857142857,14.2857142857143,22.4333333333333,1,1,2.4390243902439
10007796,"The University of Leicester","2017-2018",1245,430,1675,17325,635,4250,2.8953488372093,0.345381526104418,74.3283582089552,25.6716417910448,13.9156626506024,25,4,25.9818731117825
10007151,"The University of Lincoln","2017-2018",840,420,1260,14970,230,1200,2,0.5,66.6666666666667,33.3333333333333,17.8214285714286,8,2,9.6085409252669
10003956,"Liverpool Hope University","2017-2018",275,45,320,5200,95,185,6.11111111111111,0.163636363636364,85.9375,14.0625,18.9090909090909,4,2,11.9402985074627
